bus_id,component_id
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B4,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B5,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B0,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B1,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B2,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B3,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B4,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F2_B5,50
sub_abucay_substation_42_F0_B0,41
sub_abucay_substation_42_F0_B1,41
sub_abucay_substation_42_F1_B0,41
sub_abucay_substation_42_F1_B1,41
sub_abucay_substation_42_F1_B2,41
sub_abucay_substation_42_F1_B3,41
sub_abucay_substation_42_F1_B4,41
sub_abucay_substation_42_F1_B5,41
sub_abucay_substation_42_F2_B0,41
sub_abucay_substation_42_F2_B1,41
sub_abucay_substation_42_F2_B2,41
sub_abucay_substation_42_F2_B3,41
sub_abucay_substation_42_F2_B4,41
sub_abucay_substation_42_F2_B5,41
sub_abucay_substation_42_F3_B0,41
sub_abucay_substation_42_F3_B1,41
sub_abucay_substation_42_F3_B2,41
sub_abucay_substation_42_F3_B3,41
sub_abucay_substation_42_F3_B4,41
sub_abucay_substation_42_F3_B5,41
sub_pnp_43_F0_B0,35
sub_pnp_43_F0_B1,35
sub_pnp_43_F0_B2,35
sub_pnp_43_F0_B3,35
sub_pnp_43_F1_B0,35
sub_pnp_43_F1_B1,35
sub_pnp_43_F1_B2,35
sub_pnp_43_F1_B3,35
sub_pnp_43_F1_B4,35
sub_pnp_43_F1_B5,35
sub_pnp_43_F2_B0,35
sub_pnp_43_F2_B1,35
sub_pnp_43_F2_B2,35
sub_pnp_43_F2_B3,35
sub_pnp_43_F2_B4,35
sub_pnp_43_F2_B5,35
sub_pnp_43_F3_B0,35
sub_pnp_43_F3_B1,35
sub_pnp_43_F3_B2,35
sub_pnp_43_F3_B3,35
sub_pnp_43_F3_B4,35
sub_pnp_43_F3_B5,35
sub_maharlika_substation_50_F0_B0,20
sub_maharlika_substation_50_F0_B1,20
sub_maharlika_substation_50_F0_B2,20
sub_maharlika_substation_50_F0_B3,20
sub_maharlika_substation_50_F0_B4,20
sub_maharlika_substation_50_F0_B5,20
sub_maharlika_substation_50_F1_B0,20
sub_maharlika_substation_50_F1_B1,20
sub_maharlika_substation_50_F1_B2,20
sub_maharlika_substation_50_F1_B3,20
sub_maharlika_substation_50_F1_B4,20
sub_maharlika_substation_50_F1_B5,20
sub_maharlika_substation_50_F2_B0,20
sub_maharlika_substation_50_F2_B1,20
sub_maharlika_substation_50_F2_B2,20
sub_maharlika_substation_50_F2_B3,20
sub_maharlika_substation_50_F2_B4,20
sub_maharlika_substation_50_F2_B5,20
sub_maharlika_substation_50_F3_B0,20
sub_maharlika_substation_50_F3_B1,20
sub_maharlika_substation_50_F3_B2,20
sub_maharlika_substation_50_F3_B3,20
sub_maharlika_substation_50_F3_B4,20
sub_maharlika_substation_50_F3_B5,20
sub_ormoc_solar_farm_106_F0_B0,28
sub_ormoc_solar_farm_106_F0_B1,28
sub_ormoc_solar_farm_106_F0_B2,28
sub_ormoc_solar_farm_106_F0_B3,28
sub_ormoc_solar_farm_106_F0_B4,28
sub_ormoc_solar_farm_106_F0_B5,28
sub_ormoc_solar_farm_106_F1_B0,28
sub_ormoc_solar_farm_106_F1_B1,28
sub_ormoc_solar_farm_106_F1_B2,28
sub_ormoc_solar_farm_106_F1_B3,28
sub_ormoc_solar_farm_106_F1_B4,28
sub_ormoc_solar_farm_106_F1_B5,28
sub_ormoc_solar_farm_106_F2_B0,28
sub_ormoc_solar_farm_106_F2_B1,28
sub_ormoc_solar_farm_106_F2_B2,28
sub_ormoc_solar_farm_106_F2_B3,28
sub_ormoc_solar_farm_106_F2_B4,28
sub_ormoc_solar_farm_106_F2_B5,28
sub_ormoc_solar_farm_106_F3_B0,28
sub_ormoc_solar_farm_106_F3_B1,28
sub_ormoc_solar_farm_106_F3_B2,28
sub_ormoc_solar_farm_106_F3_B3,28
sub_ormoc_solar_farm_106_F3_B4,28
sub_ormoc_solar_farm_106_F3_B5,28
sub_mayorga_substation_111_F0_B0,45
sub_mayorga_substation_111_F0_B1,45
sub_mayorga_substation_111_F0_B2,45
sub_mayorga_substation_111_F0_B3,45
sub_mayorga_substation_111_F0_B4,45
sub_mayorga_substation_111_F0_B5,45
sub_mayorga_substation_111_F1_B0,45
sub_mayorga_substation_111_F1_B1,45
sub_mayorga_substation_111_F1_B2,45
sub_mayorga_substation_111_F1_B3,45
sub_mayorga_substation_111_F1_B4,45
sub_mayorga_substation_111_F1_B5,45
sub_mayorga_substation_111_F2_B0,45
sub_mayorga_substation_111_F2_B1,45
sub_mayorga_substation_111_F2_B2,45
sub_mayorga_substation_111_F2_B3,45
sub_mayorga_substation_111_F2_B4,45
sub_mayorga_substation_111_F2_B5,45
sub_mayorga_substation_111_F3_B0,45
sub_mayorga_substation_111_F3_B1,45
sub_albuera_electrode_station_114_F0_B0,0
sub_albuera_electrode_station_114_F0_B1,0
sub_albuera_electrode_station_114_F0_B2,0
sub_albuera_electrode_station_114_F0_B3,0
sub_albuera_electrode_station_114_F0_B4,0
sub_albuera_electrode_station_114_F0_B5,0
sub_albuera_electrode_station_114_F1_B0,0
sub_albuera_electrode_station_114_F1_B1,0
sub_albuera_electrode_station_114_F1_B2,0
sub_albuera_electrode_station_114_F1_B3,0
sub_albuera_electrode_station_114_F1_B4,0
sub_albuera_electrode_station_114_F1_B5,0
sub_albuera_electrode_station_114_F3_B0,0
sub_albuera_electrode_station_114_F3_B1,0
sub_albuera_electrode_station_114_F3_B2,0
sub_albuera_electrode_station_114_F3_B3,0
sub_albuera_electrode_station_114_F3_B4,0
sub_albuera_electrode_station_114_F3_B5,0
sub_sagkahan_substation_115_F0_B0,37
sub_sagkahan_substation_115_F0_B1,37
sub_sagkahan_substation_115_F0_B2,37
sub_sagkahan_substation_115_F0_B3,37
sub_sagkahan_substation_115_F0_B4,37
sub_sagkahan_substation_115_F0_B5,37
sub_sagkahan_substation_115_F1_B0,37
sub_sagkahan_substation_115_F1_B1,37
sub_sagkahan_substation_115_F1_B2,37
sub_sagkahan_substation_115_F1_B3,37
sub_sagkahan_substation_115_F1_B4,37
sub_sagkahan_substation_115_F1_B5,37
sub_sagkahan_substation_115_F2_B0,37
sub_sagkahan_substation_115_F2_B1,37
sub_sagkahan_substation_115_F2_B2,37
sub_sagkahan_substation_115_F2_B3,37
sub_sagkahan_substation_115_F2_B4,37
sub_sagkahan_substation_115_F2_B5,37
sub_sagkahan_substation_115_F3_B0,37
sub_sagkahan_substation_115_F3_B1,37
sub_sagkahan_substation_115_F3_B2,37
sub_sagkahan_substation_115_F3_B3,37
v1_04babatngn_F0_B0,0
v1_04babatngn_F0_B1,0
v1_04babatngn_F0_B2,0
v1_04babatngn_F0_B3,0
v1_04babatngn_F0_B4,0
v1_04babatngn_F0_B5,0
v1_04babatngn_F1_B0,0
v1_04babatngn_F1_B1,0
v1_04babatngn_F1_B2,0
v1_04babatngn_F1_B3,0
v1_04babatngn_F1_B4,0
v1_04babatngn_F1_B5,0
v1_04babatngn_F2_B0,0
v1_04babatngn_F2_B1,0
v1_04babatngn_F2_B2,0
v1_04babatngn_F2_B3,0
v1_04babatngn_F2_B4,0
v1_04babatngn_F2_B5,0
v1_04babatngn_F3_B0,0
v1_04babatngn_F3_B1,0
v1_04babatngn_F3_B2,0
v1_04babatngn_F3_B3,0
v1_04babatngn_F3_B4,0
v1_04babatngn_F3_B5,0
v1_04kananga_F0_B0,0
v1_04kananga_F0_B1,0
v1_04kananga_F0_B2,0
v1_04kananga_F0_B3,0
v1_04kananga_F0_B4,0
v1_04kananga_F0_B5,0
v1_04kananga_F1_B0,0
v1_04kananga_F1_B1,0
v1_04kananga_F1_B2,0
v1_04kananga_F1_B3,0
v1_04kananga_F1_B4,0
v1_04kananga_F1_B5,0
v1_04kananga_F2_B0,0
v1_04kananga_F2_B1,0
v1_04kananga_F2_B2,0
v1_04kananga_F2_B3,0
v1_04kananga_F2_B4,0
v1_04kananga_F2_B5,0
v1_04kananga_F3_B0,0
v1_04kananga_F3_B1,0
v1_04kananga_F3_B2,0
v1_04kananga_F3_B3,0
v1_04kananga_F3_B4,0
v1_04kananga_F3_B5,0
v1_04tongona_F0_B0,0
v1_04tongona_F0_B1,0
v1_04tongona_F0_B2,0
v1_04tongona_F0_B3,0
v1_04tongona_F0_B4,0
v1_04tongona_F0_B5,0
v1_04tongona_F1_B0,0
v1_04tongona_F1_B1,0
v1_04tongona_F1_B2,0
v1_04tongona_F1_B3,0
v1_04tongona_F1_B4,0
v1_04tongona_F1_B5,0
v1_04tongona_F2_B0,0
v1_04tongona_F2_B1,0
v1_04tongona_F2_B2,0
v1_04tongona_F2_B3,0
v1_04tongona_F2_B4,0
v1_04tongona_F2_B5,0
v1_04tongona_F3_B0,0
v1_04tongona_F3_B1,0
v1_04tongona_F3_B2,0
v1_04tongona_F3_B3,0
v1_04tongona_F3_B4,0
v1_04tongona_F3_B5,0
sub_cadiz_substation_56_F0_B0,0
sub_cadiz_substation_56_F0_B1,0
sub_cadiz_substation_56_F0_B2,0
sub_cadiz_substation_56_F0_B3,0
sub_cadiz_substation_56_F0_B4,0
sub_cadiz_substation_56_F0_B5,0
sub_cadiz_substation_56_F1_B0,0
sub_cadiz_substation_56_F1_B1,0
sub_cadiz_substation_56_F1_B2,0
sub_cadiz_substation_56_F1_B3,0
sub_cadiz_substation_56_F1_B4,0
sub_cadiz_substation_56_F1_B5,0
sub_cadiz_substation_56_F2_B0,0
sub_cadiz_substation_56_F2_B1,0
sub_cadiz_substation_56_F2_B2,0
sub_cadiz_substation_56_F2_B3,0
sub_cadiz_substation_56_F2_B4,0
sub_cadiz_substation_56_F2_B5,0
sub_cadiz_substation_56_F3_B0,0
sub_cadiz_substation_56_F3_B1,0
sub_cadiz_substation_56_F3_B2,0
sub_cadiz_substation_56_F3_B3,0
sub_cadiz_substation_56_F3_B4,0
sub_cadiz_substation_56_F3_B5,0
sub_san_jose_substation_116_F0_B0,0
sub_san_jose_substation_116_F0_B1,0
sub_san_jose_substation_116_F0_B2,0
sub_san_jose_substation_116_F0_B3,0
sub_san_jose_substation_116_F0_B4,0
sub_san_jose_substation_116_F0_B5,0
sub_san_jose_substation_116_F1_B0,0
sub_san_jose_substation_116_F1_B1,0
sub_san_jose_substation_116_F1_B2,0
sub_san_jose_substation_116_F1_B3,0
sub_san_jose_substation_116_F1_B4,0
sub_san_jose_substation_116_F1_B5,0
sub_san_jose_substation_116_F2_B0,0
sub_san_jose_substation_116_F2_B1,0
sub_san_jose_substation_116_F2_B2,0
sub_san_jose_substation_116_F2_B3,0
sub_san_jose_substation_116_F2_B4,0
sub_san_jose_substation_116_F2_B5,0
sub_san_jose_substation_116_F3_B0,0
sub_san_jose_substation_116_F3_B1,0
sub_cadiz_substation_96_F0_B0,0
sub_cadiz_substation_96_F0_B1,0
sub_cadiz_substation_96_F0_B2,0
sub_cadiz_substation_96_F0_B3,0
sub_cadiz_substation_96_F0_B4,0
sub_cadiz_substation_96_F0_B5,0
sub_cadiz_substation_96_F1_B0,0
sub_cadiz_substation_96_F1_B1,0
sub_cadiz_substation_96_F1_B2,0
sub_cadiz_substation_96_F1_B3,0
sub_cadiz_substation_96_F1_B4,0
sub_cadiz_substation_96_F1_B5,0
sub_cadiz_substation_96_F2_B0,0
sub_cadiz_substation_96_F2_B1,0
sub_cadiz_substation_96_F2_B2,0
sub_cadiz_substation_96_F2_B3,0
sub_cadiz_substation_96_F2_B4,0
sub_cadiz_substation_96_F2_B5,0
sub_cadiz_substation_96_F3_B0,0
sub_cadiz_substation_96_F3_B1,0
sub_cadiz_substation_96_F3_B2,0
sub_cadiz_substation_96_F3_B3,0
sub_cadiz_substation_96_F3_B4,0
sub_cadiz_substation_96_F3_B5,0
sub_osm_80_F0_B0,0
sub_osm_80_F0_B1,0
sub_osm_80_F0_B2,0
sub_osm_80_F0_B3,0
sub_osm_80_F0_B4,0
sub_osm_80_F0_B5,0
sub_osm_80_F1_B0,0
sub_osm_80_F1_B1,0
sub_osm_80_F1_B2,0
sub_osm_80_F1_B3,0
sub_osm_80_F1_B4,0
sub_osm_80_F1_B5,0
sub_osm_80_F2_B0,0
sub_osm_80_F2_B1,0
sub_osm_80_F2_B2,0
sub_osm_80_F2_B3,0
sub_osm_80_F2_B4,0
sub_osm_80_F2_B5,0
sub_osm_80_F3_B0,0
sub_osm_80_F3_B1,0
sub_osm_80_F3_B2,0
sub_osm_80_F3_B3,0
sub_osm_80_F3_B4,0
sub_osm_80_F3_B5,0
sub_sagay_substation_98_F0_B0,8
sub_sagay_substation_98_F0_B1,8
sub_sagay_substation_98_F0_B2,8
sub_sagay_substation_98_F0_B3,8
sub_sagay_substation_98_F0_B4,8
sub_sagay_substation_98_F0_B5,8
sub_sagay_substation_98_F1_B0,8
sub_sagay_substation_98_F1_B1,8
sub_sagay_substation_98_F1_B2,8
sub_sagay_substation_98_F1_B3,8
sub_sagay_substation_98_F1_B4,8
sub_sagay_substation_98_F1_B5,8
sub_sagay_substation_98_F2_B0,8
sub_sagay_substation_98_F2_B1,8
sub_sagay_substation_98_F2_B2,8
sub_sagay_substation_98_F2_B3,8
sub_sagay_substation_98_F2_B4,8
sub_sagay_substation_98_F2_B5,8
sub_sagay_substation_98_F3_B0,8
sub_sagay_substation_98_F3_B1,8
sub_sagay_substation_98_F3_B2,8
sub_sagay_substation_98_F3_B3,8
sub_sagay_substation_98_F3_B4,8
sub_sagay_substation_98_F3_B5,8
sub_calatrava_cable_terminal_112_F1_B0,0
sub_calatrava_cable_terminal_112_F1_B1,0
sub_calatrava_cable_terminal_112_F1_B2,0
sub_calatrava_cable_terminal_112_F1_B3,0
sub_calatrava_cable_terminal_112_F1_B4,0
sub_calatrava_cable_terminal_112_F1_B5,0
sub_calatrava_cable_terminal_112_F2_B0,0
sub_calatrava_cable_terminal_112_F2_B1,0
sub_calatrava_cable_terminal_112_F2_B2,0
sub_calatrava_cable_terminal_112_F2_B3,0
sub_calatrava_cable_terminal_112_F2_B4,0
sub_calatrava_cable_terminal_112_F2_B5,0
sub_calatrava_cable_terminal_112_F3_B0,0
sub_calatrava_cable_terminal_112_F3_B1,0
sub_calatrava_substation_113_F0_B0,0
sub_calatrava_substation_113_F0_B1,0
sub_calatrava_substation_113_F0_B2,0
sub_calatrava_substation_113_F0_B3,0
sub_calatrava_substation_113_F0_B4,0
sub_calatrava_substation_113_F0_B5,0
sub_calatrava_substation_113_F1_B0,0
sub_calatrava_substation_113_F1_B1,0
sub_calatrava_substation_113_F1_B2,0
sub_calatrava_substation_113_F1_B3,0
sub_calatrava_substation_113_F1_B4,0
sub_calatrava_substation_113_F1_B5,0
sub_calatrava_substation_113_F2_B0,0
sub_calatrava_substation_113_F2_B1,0
sub_calatrava_substation_113_F2_B2,0
sub_calatrava_substation_113_F2_B3,0
sub_calatrava_substation_113_F2_B4,0
sub_calatrava_substation_113_F2_B5,0
sub_calatrava_substation_113_F3_B0,0
sub_calatrava_substation_113_F3_B1,0
sub_ceneco_murcia_substation_7_F0_B0,10
sub_ceneco_murcia_substation_7_F0_B1,10
sub_ceneco_murcia_substation_7_F0_B2,10
sub_ceneco_murcia_substation_7_F0_B3,10
sub_ceneco_murcia_substation_7_F0_B4,10
sub_ceneco_murcia_substation_7_F0_B5,10
sub_ceneco_murcia_substation_7_F1_B0,10
sub_ceneco_murcia_substation_7_F1_B1,10
sub_ceneco_murcia_substation_7_F1_B2,10
sub_ceneco_murcia_substation_7_F1_B3,10
sub_ceneco_murcia_substation_7_F1_B4,10
sub_ceneco_murcia_substation_7_F1_B5,10
sub_ceneco_murcia_substation_7_F2_B0,10
sub_ceneco_murcia_substation_7_F2_B1,10
sub_ceneco_murcia_substation_7_F2_B2,10
sub_ceneco_murcia_substation_7_F2_B3,10
sub_ceneco_murcia_substation_7_F2_B4,10
sub_ceneco_murcia_substation_7_F2_B5,10
sub_ceneco_murcia_substation_7_F3_B0,10
sub_ceneco_murcia_substation_7_F3_B1,10
sub_ceneco_murcia_substation_7_F3_B2,10
sub_ceneco_murcia_substation_7_F3_B3,10
sub_ceneco_murcia_substation_7_F3_B4,10
sub_ceneco_murcia_substation_7_F3_B5,10
sub_panaogao_substation_78_F0_B0,23
sub_panaogao_substation_78_F0_B1,23
sub_panaogao_substation_78_F0_B2,23
sub_panaogao_substation_78_F0_B3,23
sub_panaogao_substation_78_F0_B4,23
sub_panaogao_substation_78_F0_B5,23
sub_panaogao_substation_78_F1_B0,23
sub_panaogao_substation_78_F1_B1,23
sub_panaogao_substation_78_F1_B2,23
sub_panaogao_substation_78_F1_B3,23
sub_panaogao_substation_78_F1_B4,23
sub_panaogao_substation_78_F1_B5,23
sub_panaogao_substation_78_F2_B0,23
sub_panaogao_substation_78_F2_B1,23
sub_panaogao_substation_78_F2_B2,23
sub_panaogao_substation_78_F2_B3,23
sub_panaogao_substation_78_F2_B4,23
sub_panaogao_substation_78_F2_B5,23
sub_panaogao_substation_78_F3_B0,23
sub_panaogao_substation_78_F3_B1,23
sub_panaogao_substation_78_F3_B2,23
sub_panaogao_substation_78_F3_B3,23
sub_panaogao_substation_78_F3_B4,23
sub_panaogao_substation_78_F3_B5,23
sub_bacayan_substation_79_F0_B0,24
sub_bacayan_substation_79_F0_B1,24
sub_bacayan_substation_79_F0_B2,24
sub_bacayan_substation_79_F0_B3,24
sub_bacayan_substation_79_F0_B4,24
sub_bacayan_substation_79_F0_B5,24
sub_bacayan_substation_79_F1_B0,24
sub_bacayan_substation_79_F1_B1,24
sub_bacayan_substation_79_F1_B2,24
sub_bacayan_substation_79_F1_B3,24
sub_bacayan_substation_79_F1_B4,24
sub_bacayan_substation_79_F1_B5,24
sub_bacayan_substation_79_F2_B0,24
sub_bacayan_substation_79_F2_B1,24
sub_bacayan_substation_79_F2_B2,24
sub_bacayan_substation_79_F2_B3,24
sub_bacayan_substation_79_F2_B4,24
sub_bacayan_substation_79_F2_B5,24
sub_bacayan_substation_79_F3_B0,24
sub_bacayan_substation_79_F3_B1,24
sub_bacayan_substation_79_F3_B2,24
sub_bacayan_substation_79_F3_B3,24
sub_bacayan_substation_79_F3_B4,24
sub_bacayan_substation_79_F3_B5,24
v1_06bacolod_F0_B0,0
v1_06bacolod_F0_B1,0
v1_06bacolod_F0_B2,0
v1_06bacolod_F0_B3,0
v1_06bacolod_F0_B4,0
v1_06bacolod_F0_B5,0
v1_06bacolod_F1_B0,0
v1_06bacolod_F1_B1,0
v1_06bacolod_F1_B2,0
v1_06bacolod_F1_B3,0
v1_06bacolod_F1_B4,0
v1_06bacolod_F1_B5,0
v1_06bacolod_F2_B0,0
v1_06bacolod_F2_B1,0
v1_06bacolod_F2_B2,0
v1_06bacolod_F2_B3,0
v1_06bacolod_F2_B4,0
v1_06bacolod_F2_B5,0
v1_06bacolod_F3_B0,0
v1_06bacolod_F3_B1,0
v1_06bacolod_F3_B2,0
v1_06bacolod_F3_B3,0
v1_06bacolod_F3_B4,0
v1_06bacolod_F3_B5,0
v1_06gahit_F0_B0,33
v1_06gahit_F0_B1,33
v1_06gahit_F0_B2,33
v1_06gahit_F0_B3,33
v1_06gahit_F0_B4,33
v1_06gahit_F0_B5,33
v1_06gahit_F1_B0,33
v1_06gahit_F1_B1,33
v1_06gahit_F2_B0,33
v1_06gahit_F2_B1,33
v1_06gahit_F2_B2,33
v1_06gahit_F2_B3,33
v1_06gahit_F2_B4,33
v1_06gahit_F2_B5,33
v1_06gahit_F3_B0,33
v1_06gahit_F3_B1,33
v1_06gahit_F3_B2,33
v1_06gahit_F3_B3,33
v1_06gahit_F3_B4,33
v1_06gahit_F3_B5,33
v1_06kabankalan_F0_B0,0
v1_06kabankalan_F0_B1,0
v1_06kabankalan_F0_B2,0
v1_06kabankalan_F0_B3,0
v1_06kabankalan_F0_B4,0
v1_06kabankalan_F0_B5,0
v1_06kabankalan_F1_B0,0
v1_06kabankalan_F1_B1,0
v1_06kabankalan_F1_B2,0
v1_06kabankalan_F1_B3,0
v1_06kabankalan_F1_B4,0
v1_06kabankalan_F1_B5,0
v1_06kabankalan_F2_B0,0
v1_06kabankalan_F2_B1,0
v1_06kabankalan_F2_B2,0
v1_06kabankalan_F2_B3,0
v1_06kabankalan_F2_B4,0
v1_06kabankalan_F2_B5,0
v1_06kabankalan_F3_B0,0
v1_06kabankalan_F3_B1,0
v1_06kabankalan_F3_B2,0
v1_06kabankalan_F3_B3,0
v1_06kabankalan_F3_B4,0
v1_06kabankalan_F3_B5,0
sub_bio_os_cable_terminal_66_F1_B0,0
sub_bio_os_cable_terminal_66_F1_B1,0
sub_bio_os_cable_terminal_66_F1_B2,0
sub_bio_os_cable_terminal_66_F1_B3,0
sub_bio_os_cable_terminal_66_F1_B4,0
sub_bio_os_cable_terminal_66_F1_B5,0
sub_bio_os_cable_terminal_66_F2_B0,0
sub_bio_os_cable_terminal_66_F2_B1,0
sub_bio_os_cable_terminal_66_F2_B2,0
sub_bio_os_cable_terminal_66_F2_B3,0
sub_bio_os_cable_terminal_66_F2_B4,0
sub_bio_os_cable_terminal_66_F2_B5,0
sub_bio_os_cable_terminal_66_F3_B0,0
sub_bio_os_cable_terminal_66_F3_B1,0
sub_bio_os_cable_terminal_66_F3_B2,0
sub_bio_os_cable_terminal_66_F3_B3,0
sub_bio_os_cable_terminal_66_F3_B4,0
sub_bio_os_cable_terminal_66_F3_B5,0
sub_amlan_substation_33_F0_B0,0
sub_amlan_substation_33_F1_B0,0
sub_amlan_substation_33_F1_B1,0
sub_amlan_substation_33_F1_B2,0
sub_amlan_substation_33_F1_B3,0
sub_amlan_substation_33_F1_B4,0
sub_amlan_substation_33_F1_B5,0
sub_amlan_substation_33_F2_B0,0
sub_amlan_substation_33_F2_B1,0
sub_amlan_substation_33_F2_B2,0
sub_amlan_substation_33_F2_B3,0
sub_amlan_substation_33_F2_B4,0
sub_amlan_substation_33_F2_B5,0
sub_amlan_substation_33_F3_B0,0
sub_amlan_substation_33_F3_B1,0
sub_amlan_substation_33_F3_B2,0
sub_amlan_substation_33_F3_B3,0
sub_amlan_substation_33_F3_B4,0
sub_amlan_substation_33_F3_B5,0
sub_bagacay_substation_90_F0_B0,43
sub_bagacay_substation_90_F0_B1,43
sub_bagacay_substation_90_F0_B2,43
sub_bagacay_substation_90_F0_B3,43
sub_bagacay_substation_90_F0_B4,43
sub_bagacay_substation_90_F0_B5,43
sub_bagacay_substation_90_F1_B0,43
sub_bagacay_substation_90_F1_B1,43
sub_bagacay_substation_90_F1_B2,43
sub_bagacay_substation_90_F1_B3,43
sub_bagacay_substation_90_F1_B4,43
sub_bagacay_substation_90_F1_B5,43
sub_bagacay_substation_90_F2_B0,43
sub_bagacay_substation_90_F2_B1,43
sub_bagacay_substation_90_F2_B2,43
sub_bagacay_substation_90_F2_B3,43
sub_bagacay_substation_90_F2_B4,43
sub_bagacay_substation_90_F2_B5,43
sub_bagacay_substation_90_F3_B0,43
sub_bagacay_substation_90_F3_B1,43
sub_dauin_substation_94_F0_B0,53
sub_dauin_substation_94_F0_B1,53
sub_dauin_substation_94_F0_B2,53
sub_dauin_substation_94_F0_B3,53
sub_dauin_substation_94_F0_B4,53
sub_dauin_substation_94_F0_B5,53
sub_dauin_substation_94_F1_B0,53
sub_dauin_substation_94_F1_B1,53
sub_dauin_substation_94_F1_B2,53
sub_dauin_substation_94_F1_B3,53
sub_dauin_substation_94_F1_B4,53
sub_dauin_substation_94_F1_B5,53
sub_dauin_substation_94_F2_B0,53
sub_dauin_substation_94_F2_B1,53
sub_dauin_substation_94_F2_B2,53
sub_dauin_substation_94_F2_B3,53
sub_dauin_substation_94_F2_B4,53
sub_dauin_substation_94_F2_B5,53
sub_siaton_substation_103_F0_B0,27
sub_siaton_substation_103_F0_B1,27
sub_siaton_substation_103_F0_B2,27
sub_siaton_substation_103_F0_B3,27
sub_siaton_substation_103_F0_B4,27
sub_siaton_substation_103_F0_B5,27
sub_siaton_substation_103_F1_B0,27
sub_siaton_substation_103_F1_B1,27
sub_siaton_substation_103_F1_B2,27
sub_siaton_substation_103_F1_B3,27
sub_siaton_substation_103_F1_B4,27
sub_siaton_substation_103_F1_B5,27
sub_siaton_substation_103_F2_B0,27
sub_siaton_substation_103_F2_B1,27
sub_siaton_substation_103_F2_B2,27
sub_siaton_substation_103_F2_B3,27
sub_siaton_substation_103_F2_B4,27
sub_siaton_substation_103_F2_B5,27
sub_siaton_substation_103_F3_B0,27
sub_siaton_substation_103_F3_B1,27
sub_siaton_substation_103_F3_B2,27
sub_siaton_substation_103_F3_B3,27
sub_siaton_substation_103_F3_B4,27
sub_siaton_substation_103_F3_B5,27
sub_pulantubig_substation_107_F0_B0,47
sub_pulantubig_substation_107_F0_B1,47
sub_pulantubig_substation_107_F0_B2,47
sub_pulantubig_substation_107_F0_B3,47
sub_pulantubig_substation_107_F1_B0,47
sub_pulantubig_substation_107_F1_B1,47
sub_pulantubig_substation_107_F1_B2,47
sub_pulantubig_substation_107_F1_B3,47
sub_pulantubig_substation_107_F1_B4,47
sub_pulantubig_substation_107_F1_B5,47
sub_pulantubig_substation_107_F2_B0,47
sub_pulantubig_substation_107_F2_B1,47
sub_pulantubig_substation_107_F2_B2,47
sub_pulantubig_substation_107_F2_B3,47
sub_pulantubig_substation_107_F2_B4,47
sub_pulantubig_substation_107_F2_B5,47
sub_pulantubig_substation_107_F3_B0,47
sub_pulantubig_substation_107_F3_B1,47
sub_pulantubig_substation_107_F3_B2,47
sub_tanjay_substation_108_F0_B0,44
sub_tanjay_substation_108_F0_B1,44
sub_tanjay_substation_108_F1_B0,44
sub_tanjay_substation_108_F1_B1,44
sub_tanjay_substation_108_F1_B2,44
sub_tanjay_substation_108_F1_B3,44
sub_tanjay_substation_108_F1_B4,44
sub_tanjay_substation_108_F1_B5,44
sub_tanjay_substation_108_F2_B0,44
sub_tanjay_substation_108_F2_B1,44
sub_tanjay_substation_108_F2_B2,44
sub_tanjay_substation_108_F2_B3,44
sub_tanjay_substation_108_F2_B4,44
sub_tanjay_substation_108_F2_B5,44
sub_tanjay_substation_108_F3_B0,44
sub_tanjay_substation_108_F3_B1,44
sub_tanjay_substation_108_F3_B2,44
sub_tanjay_substation_108_F3_B3,44
sub_tanjay_substation_108_F3_B4,44
sub_tanjay_substation_108_F3_B5,44
sub_bindoy_substation_109_F0_B0,54
sub_bindoy_substation_109_F0_B1,54
sub_bindoy_substation_109_F1_B0,54
sub_bindoy_substation_109_F1_B1,54
sub_bindoy_substation_109_F1_B2,54
sub_bindoy_substation_109_F1_B3,54
sub_bindoy_substation_109_F1_B4,54
sub_bindoy_substation_109_F1_B5,54
sub_bindoy_substation_109_F2_B0,54
sub_bindoy_substation_109_F2_B1,54
sub_bindoy_substation_109_F2_B2,54
sub_bindoy_substation_109_F2_B3,54
sub_bindoy_substation_109_F2_B4,54
sub_bindoy_substation_109_F2_B5,54
sub_bindoy_substation_109_F3_B0,54
sub_bindoy_substation_109_F3_B1,54
sub_bindoy_substation_109_F3_B2,54
sub_osm_120_F0_B0,55
sub_osm_120_F0_B1,55
sub_osm_120_F0_B2,55
sub_osm_120_F0_B3,55
sub_osm_120_F1_B0,55
sub_osm_120_F1_B1,55
sub_osm_120_F1_B2,55
sub_osm_120_F1_B3,55
sub_osm_120_F1_B4,55
sub_osm_120_F1_B5,55
sub_osm_120_F2_B0,55
sub_osm_120_F2_B1,55
sub_osm_120_F2_B2,55
sub_osm_120_F2_B3,55
